ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status
T006943,C00318,"My installment plan failed this month, how can I manually pay it?",2025-03-10 12:27:00,Regular,20495.89,0,Payments,Open
T005673,C01953,"I put the wrong zip code on my shipping address, can we fix it before dispatch? I hope this can be sorted out quickly. please!",2025-03-15 18:11:00,Regular,54763.72,1,Logistics,Open
T007094,C00330,"The instruction manual is missing, so I can't use it. I want to return it. This issue is holding up my work.",2026-01-01 13:07:00,Regular,53885.19,0,Returns,Open
T001866,C02990,The application is not working properly. Why is this taking so long?,2026-06-17 14:12:00,Regular,1343.2,0,Technical Support,Open
T000232,C00366,You sent me someone else's order! I want a refund and a return label.,2026-08-10 13:08:00,Regular,68413.09,2,Returns,Resolved
T000052,C02660,My subscription renewed automatically but I wanted to cancel it.,2026-05-05 21:47:00,Premium,39699.31,6,Payments,Open
T000526,C02789,Can I merge two accounts? I accidentally created a second one.,2026-01-24 19:18:00,Premium,47930.75,7,Account Support,Open
T002437,C01856,the date picker for scheduling delivery is completely frozen.,2025-08-07 13:33:00,Premium,80943.78,7,Technical Support,Resolved
T009583,C01597,I keep getting an error when trying to place an order.,2025-12-31 14:07:00,Premium,62691.39,2,Technical Support,Open
T001885,C01893,Can I pay using a different currency?,2025-08-16 12:20:00,Regular,6500.96,1,Payments,In Progress
T002196,C01484,The app freezes every time I try to add an item to the cart.,2026-08-15 14:19:00,Business,171196.02,0,Technical Support,In Progress
T001971,C00412,"I need to order 50 units for my company, who should I talk to?",2026-07-15 10:23:00,Regular,63891.44,3,Sales,Open
T001941,C02008,I tried paying with my debit card but it says 'Credit Cards Only'. This issue needs immediate attention.,2025-01-05 11:35:00,Premium,186194.58,1,Payments,Open
T001775,C02383,How do I change my billing address on file? This is causing a lot of inconvenience for me.,2026-02-08 14:46:00,Premium,73789.44,4,Account Support,Open
T009098,C01559,Can you ask the driver to call me before arriving?,2026-06-10 08:05:00,Regular,23959.55,3,Logistics,In Progress
T001680,C02142,I tried paying with my debit card but it says 'Credit Cards Only'.,2026-08-12 21:34:00,Regular,56937.33,3,Payments,Resolved
T001908,C02178,Can I change the shipping address for my order? I made a mistake.,2025-10-13 09:21:00,Regular,43956.66,0,Logistics,Resolved
T002694,C00627,I need technical help with the application.,2025-03-06 12:52:00,Regular,30057.65,3,Technical Support,Open
T002689,C02353,How do I remove a saved credit card from my account? It's been days and still no progress.,2026-04-04 10:54:00,Premium,68364.74,3,Payments,Resolved
T000021,C00217,I received someone else's order by mistake.,2025-12-01 10:19:00,Regular,50135.37,6,Logistics,Open
T004630,C00421,I am having trouble verifying my account. Any updates on this?,2025-04-09 21:52:00,Regular,33984.17,2,Account Support,In Progress
T004963,C02191,My browser console is showing a bunch of JavaScript errors on your site. Please help me.,2026-01-02 11:30:00,Premium,141844.32,3,Technical Support,Open
T001559,C00470,Is it possible to schedule a specific delivery window for tomorrow?,2025-04-06 14:19:00,Premium,40385.13,0,Logistics,Open
T005066,C01674,can i pay using a different currency?,2025-02-18 11:58:00,Regular,15490.38,0,Payments,In Progress
T007761,C00115,"I keep getting automated replies, I need a real person to check my shipment status.",2025-08-18 21:38:00,Regular,65327.58,6,Logistics,In Progress
T007662,C01946,I keep getting logged out randomly while browsing.,2025-05-01 08:44:00,Premium,118443.31,2,Technical Support,In Progress
T002422,C02889,"I thought the first month was free, why was I charged immediately? please!",2025-01-29 18:26:00,Business,187585.3,0,Payments,Open
T002595,C01599,My order has not arrived yet.,2025-11-13 17:24:00,Regular,70407.04,1,Logistics,In Progress
T001042,C00081,Is this material 100% cotton or a synthetic blend? This is my second time reaching out.,2026-05-26 17:45:00,Regular,58277.35,2,Sales,Open
T004294,C00666,The product arrived damaged and I want a replacement.,2025-05-28 08:14:00,Premium,28008.9,0,Returns,Resolved
T000479,C01301,The 3D secure authentication page is just a blank white screen.!,2025-09-09 10:37:00,Regular,30720.52,6,Payments,Resolved
T001082,C01017,Do you accept PayPal or Apple Pay?,2026-06-12 18:37:00,Regular,48014.59,5,Payments,Resolved
T006131,C02556,Why was my VIP status downgraded to Standard?,2025-08-22 09:50:00,Regular,69093.59,0,Account Support,Resolved
T003053,C01133,I lost my phone and can't access my 2FA app. I am locked out.,2026-08-28 13:02:00,Regular,66013.59,0,Account Support,Resolved
T006471,C02794,I accidentally placed the order twice because the payment button lagged.,2026-08-17 08:56:00,Regular,19819.2,0,Payments,Open
T001411,C01347,Can you notify me via email as soon as this gets restocked?,2026-04-10 12:56:00,Regular,16527.13,0,Sales,Resolved
T005448,C00761,I received a defective item. I look forward to hearing from you soon.,2025-09-12 21:33:00,Regular,25667.35,0,Returns,Open
T004242,C01394,Is there a way to expedite my shipping? I am willing to pay extra.,2026-01-05 13:39:00,Premium,129452.56,0,Logistics,Resolved
T007135,C02185,the payment was deducted but i did not receive an order confirmation.,2026-05-21 18:43:00,Regular,55330.68,2,Payments,Open
T001319,C02876,The OTP for my card verification never arrived. I hope this can be sorted out quickly.,2025-11-21 14:14:00,Regular,22172.59,4,Payments,In Progress
T005045,C01217,"I need a replacement, but I want to make sure it's packed properly this time.",2025-02-13 20:45:00,Regular,39785.45,1,Returns,Open
T001661,C02178,How do I clear the cache? Support told me to do it but I don't know how.,2026-02-19 17:13:00,Regular,34945.13,0,Technical Support,In Progress
T008394,C02574,"I am trying to compare this model with your competitor's, why is yours better? Could you please point me in the right direction?",2026-08-26 21:58:00,Premium,22966.84,2,Sales,Resolved
T004740,C00463,is there a size guide available for this clothing line?,2025-03-24 12:56:00,Regular,14290.94,0,Sales,Open
T002208,C00423,"I canceled my order 10 minutes after placing it, why is it still shipping?",2025-11-27 20:07:00,Premium,29305.19,4,Returns,Resolved
T000295,C00235,I cannot access my account.,2025-06-30 12:01:00,Premium,114416.91,0,Account Support,Resolved
T005170,C02281,My payment failed but the amount was deducted. Please keep me updated on the status.,2026-05-17 09:01:00,Premium,141335.03,1,Payments,In Progress
T004304,C01339,Please help me with the return process. This is extremely disappointing.,2026-05-21 20:38:00,Regular,34681.5,6,Returns,Resolved
T005359,C02845,Is there a way to expedite my shipping? I am willing to pay extra.,2026-07-16 15:32:00,Regular,42719.37,0,Logistics,Resolved
T004365,C02175,"The instruction manual is missing, so I can't use it. I want to return it. This issue needs immediate attention.",2026-07-14 22:50:00,Regular,63060.66,0,Returns,Resolved
T006156,C01749,Do you offer student discounts or military discounts? Please escalate this to a manager.,2026-02-11 12:57:00,Premium,158386.66,0,Sales,In Progress
T003691,C02496,"The shirt I ordered is way too small, how do I exchange it?",2025-02-21 16:01:00,Regular,28040.61,2,Returns,In Progress
T003253,C00307,I was charged for shipping even though my order qualified for free delivery. What are the next steps?,2025-03-22 19:53:00,Regular,21517.61,1,Payments,In Progress
T006368,C02032,Is it safe to save my card details on your platform? Why is this taking so long?,2025-09-20 13:44:00,Regular,63830.96,0,Payments,Resolved
T005208,C01900,"The website timed out while processing my payment, what should I do? Kindly prioritize this ticket.",2025-08-03 14:05:00,Regular,9759.94,1,Payments,Resolved
T002010,C00386,I never received the OTP to verify my new phone number.,2025-03-04 14:43:00,Regular,73076.65,0,Account Support,Open
T006818,C02376,"The video review won't play, it just buffers infinitely.",2025-12-08 12:35:00,Regular,77726.49,0,Technical Support,Open
T003856,C02102,Do you offer student discounts or military discounts?,2025-11-04 18:13:00,Regular,66361.02,0,Sales,Resolved
T002186,C00991,Why is my order still stuck in transit? What are the next steps?,2026-01-24 08:50:00,Regular,32689.71,0,Logistics,Resolved
T000561,C01441,can i get a sample of this fabric before i place a large order? could you please point me in the right direction?,2026-07-24 19:31:00,Regular,79184.74,0,Sales,In Progress
T008073,C01214,The system is very slow today. Let me know what information you need from me.,2025-12-12 22:40:00,Regular,13554.03,0,Technical Support,In Progress
T008664,C00668,Is it possible to schedule a specific delivery window for tomorrow? Thanks in advance for your help.,2025-05-01 09:36:00,Regular,11923.99,0,Logistics,Resolved
T001198,C02201,I received a blue case but I ordered a black one.,2026-08-10 19:49:00,Regular,12806.68,1,Returns,Resolved
T009474,C00380,Your return portal keeps giving me an error when I try to submit. This is causing a lot of inconvenience for me.,2025-01-01 16:43:00,Regular,5006.58,1,Returns,Resolved
T002455,C02500,I want to recover an old account I haven't used in 3 years. I am really unhappy with this service.,2025-10-30 19:18:00,Business,180244.64,1,Account Support,Open
T004213,C02254,I never received the OTP to verify my new phone number. This is my second time reaching out.,2025-04-23 22:59:00,Regular,57319.76,1,Account Support,In Progress
T002617,C02487,Where can I drop off my return package?,2025-05-11 15:57:00,Regular,23788.82,1,Returns,Resolved
T009426,C00199,"The website timed out while processing my payment, what should I do? What are the next steps?",2026-08-05 09:24:00,Regular,34015.65,1,Payments,Open
T001235,C02346,"This appliance won't turn on out of the box, I need an immediate replacement.",2025-12-16 10:48:00,Regular,32528.98,7,Returns,Open
T000455,C00250,my account was suspended and i don't know why.,2025-12-28 16:45:00,Regular,4533.91,0,Account Support,Open
T008383,C00451,i keep getting an 'error 500' when trying to check out.,2025-04-02 08:14:00,Business,64636.66,0,Payments,In Progress
T005932,C00958,My account login is not working. Please resolve this issue.,2025-05-25 21:06:00,Regular,20866.36,0,Technical Support,In Progress
T009071,C00940,i selected cash on delivery but was asked to pay online. nobody has replied to my previous emails.,2026-06-02 10:40:00,Regular,59509.14,0,Payments,In Progress
T001180,C00206,"I can't upload my profile picture, it keeps saying 'File type not supported'. Any updates on this?",2026-02-11 10:13:00,Premium,119445.64,3,Technical Support,Resolved
T006119,C02698,Can I change the shipping address for my order? I made a mistake.,2026-04-02 22:49:00,Premium,154622.99,0,Logistics,In Progress
T008621,C02987,Can I get a discount on a large order?,2025-05-17 15:33:00,Regular,2177.22,4,Sales,Open
T006631,C01140,I keep getting an error when trying to place an order. Let me know what information you need from me.???,2025-10-25 15:46:00,Regular,54792.52,1,Technical Support,In Progress
T000828,C02188,"The courier marked it as undeliverable, but my address is perfectly clear.",2025-06-06 16:59:00,Regular,15757.73,3,Logistics,Resolved
T007442,C02542,"The delivery attempted notification is wrong, I was home all day!!",2026-04-18 15:42:00,Premium,39625.04,1,Logistics,Resolved
T004526,C01246,"I am trying to compare this model with your competitor's, why is yours better?",2025-07-18 19:11:00,Business,33623.16,3,Sales,Resolved
T007063,C01526,"I can't upload my profile picture, it keeps saying 'File type not supported'.",2026-02-23 16:33:00,Regular,3349.34,2,Technical Support,Open
T004360,C01998,My screen goes completely white when I navigate to the settings page.,2026-03-28 19:07:00,Regular,79892.32,1,Technical Support,Open
T007444,C01116,"My installment plan failed this month, how can I manually pay it?",2026-01-18 22:12:00,Regular,62875.18,1,Payments,Resolved
T006811,C01996,The app freezes every time I try to add an item to the cart.,2026-04-12 13:04:00,Premium,35929.96,1,Technical Support,Open
T007969,C01058,Do you offer bulk purchasing?,2025-10-26 16:22:00,Regular,19351.85,2,Sales,Resolved
T004303,C00941,i keep getting logged out of my account every 5 minutes. could you please point me in the right direction?,2026-04-10 10:38:00,Regular,27983.77,1,Account Support,Resolved
T006616,C01006,My package seems to be bouncing between two different sorting facilities. This is completely unacceptable.,2026-05-15 14:15:00,Regular,2131.32,6,Logistics,Resolved
T001672,C00285,The 3D secure authentication page is just a blank white screen. please!,2025-10-19 11:13:00,Regular,54201.34,3,Payments,Open
T005716,C00108,I noticed unauthorized charges and I think my account was hacked.,2025-05-15 19:35:00,Business,343325.76,7,Account Support,Open
