ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status,sentiment,priority
T26052,C4855,"This is unacceptable, my order is late.",2026-04-15 12:02:36,VIP,57345.0,4,Sales,Resolved,Negative,Critical
T26053,C3402,The item arrived damaged.,2026-04-16 05:25:10,VIP,72233.0,5,Finance,Open,Negative,Critical
T26054,C3455,Payment failed but money deducted twice!,2026-08-22 01:19:31,VIP,100817.0,4,Finance,Open,Negative,Critical
T26055,C1801,Payment failed but money deducted twice!,2026-06-25 09:30:11,VIP,110414.0,1,Customer Success,In Progress,Negative,Critical
T26056,C1619,Payment failed but money deducted twice!,2026-04-09 16:18:06,Regular,137107.0,5,Logistics,In Progress,Negative,Critical
T26057,C4959,"Cancel my order immediately, terrible service.",2026-04-09 23:26:33,VIP,73399.0,4,IT Support,In Progress,Negative,Critical
T26058,C1438,The item arrived damaged.,2026-05-03 00:24:38,Premium,127113.0,4,Finance,In Progress,Negative,Critical
T26059,C2114,"This is unacceptable, my order is late.",2026-03-19 09:27:49,Premium,142149.0,4,IT Support,Resolved,Negative,Critical
T26060,C4055,"Cancel my order immediately, terrible service.",2026-04-22 10:46:30,VIP,139760.0,5,Sales,Resolved,Negative,Critical
T26061,C4302,The item arrived damaged.,2026-07-09 13:36:46,VIP,144209.0,1,Sales,In Progress,Negative,Critical
T26062,C4377,I am very disappointed and frustrated.,2026-03-19 03:27:42,Regular,140657.0,4,Customer Success,In Progress,Negative,Critical
T26063,C2056,"Cancel my order immediately, terrible service.",2026-08-15 02:02:57,VIP,100155.0,3,Finance,Resolved,Negative,Critical
T26064,C1508,The item arrived damaged.,2026-06-10 01:29:34,VIP,117994.0,4,Customer Success,In Progress,Negative,Critical
T26065,C1582,"Cancel my order immediately, terrible service.",2026-07-13 04:42:48,VIP,58866.0,4,Logistics,Resolved,Negative,Critical
T26066,C2978,Payment failed but money deducted twice!,2026-05-16 16:31:38,Premium,106032.0,5,Sales,Open,Negative,Critical
T26067,C3329,I am very disappointed and frustrated.,2026-04-17 11:50:58,VIP,124899.0,5,Finance,In Progress,Negative,Critical
T26068,C3881,"Cancel my order immediately, terrible service.",2026-06-01 05:42:31,Premium,130268.0,4,Quality Assurance,Resolved,Negative,Critical
T26069,C2228,Can you help me update my account?,2026-04-09 06:36:02,VIP,115087.0,3,IT Support,Open,Neutral,Critical
T26070,C3831,Payment failed but money deducted twice!,2026-07-06 23:14:31,VIP,104619.0,1,Customer Success,Resolved,Negative,Critical
T26071,C1882,"This is unacceptable, my order is late.",2026-04-06 20:48:26,Regular,136016.0,5,IT Support,In Progress,Negative,Critical
T26072,C4824,"Cancel my order immediately, terrible service.",2026-04-28 22:55:02,VIP,100843.0,3,Quality Assurance,Resolved,Negative,Critical
T26073,C1833,"This is unacceptable, my order is late.",2026-07-03 12:23:38,VIP,133242.0,5,Quality Assurance,Resolved,Negative,Critical
T26074,C4026,"Cancel my order immediately, terrible service.",2026-07-05 02:02:09,VIP,104324.0,5,Finance,In Progress,Negative,Critical
T26075,C3130,I am very disappointed and frustrated.,2026-07-15 22:25:58,VIP,6286.0,3,Customer Success,In Progress,Negative,Critical
T26076,C3679,"This is unacceptable, my order is late.",2026-03-27 02:45:58,VIP,27748.0,3,Customer Success,Open,Negative,Critical
T26077,C3816,Payment failed but money deducted twice!,2026-08-07 08:23:30,Premium,139436.0,5,Finance,In Progress,Negative,Critical
T26078,C2779,"Cancel my order immediately, terrible service.",2026-05-01 03:25:27,VIP,133319.0,5,Sales,Open,Negative,Critical
T26079,C3935,The item arrived damaged.,2026-04-24 20:32:34,Premium,51457.0,5,Logistics,In Progress,Negative,Critical
T26080,C1590,Payment failed but money deducted twice!,2026-05-27 23:13:37,Premium,93907.0,5,Logistics,Resolved,Negative,Critical
T26081,C2890,Payment failed but money deducted twice!,2026-07-22 10:00:57,VIP,4892.0,3,Sales,Open,Negative,Critical
T26082,C4919,"Cancel my order immediately, terrible service.",2026-07-09 08:45:40,Regular,127802.0,3,Quality Assurance,In Progress,Negative,Critical
T26083,C1541,"Cancel my order immediately, terrible service.",2026-04-11 20:17:03,Premium,69458.0,4,Logistics,Open,Negative,Critical
T26084,C1207,Can you help me update my account?,2026-03-11 16:00:00,VIP,104753.0,5,Finance,In Progress,Neutral,Critical
T26085,C1123,The item arrived damaged.,2026-06-19 08:50:51,Regular,144250.0,4,Logistics,Open,Negative,Critical
T26086,C4140,The item arrived damaged.,2026-03-17 13:07:57,Premium,91027.0,3,Quality Assurance,Open,Negative,Critical
T26087,C1309,The item arrived damaged.,2026-08-10 16:23:16,VIP,144774.0,3,Quality Assurance,Resolved,Negative,Critical
T26088,C4646,The item arrived damaged.,2026-05-13 12:09:07,VIP,119241.0,2,Logistics,Open,Negative,Critical
T26089,C4270,"Cancel my order immediately, terrible service.",2026-06-01 17:19:41,Regular,145153.0,4,IT Support,Open,Negative,Critical
T26090,C1146,"Cancel my order immediately, terrible service.",2026-07-28 02:10:19,VIP,110060.0,1,Quality Assurance,In Progress,Negative,Critical
T26091,C2968,"Cancel my order immediately, terrible service.",2026-02-27 10:21:36,VIP,49950.0,4,Finance,Resolved,Negative,Critical
T26092,C4115,"This is unacceptable, my order is late.",2026-06-16 14:02:07,VIP,39049.0,4,Logistics,Resolved,Negative,Critical
T26093,C1703,"Cancel my order immediately, terrible service.",2026-03-17 07:07:31,Regular,138995.0,4,Quality Assurance,In Progress,Negative,Critical
T26094,C3136,The item arrived damaged.,2026-05-09 08:31:15,VIP,113851.0,5,Sales,In Progress,Negative,Critical
T26095,C2908,Payment failed but money deducted twice!,2026-07-10 15:17:46,Premium,54212.0,4,Logistics,Open,Negative,Critical
T26096,C2074,The item arrived damaged.,2026-06-05 08:09:27,VIP,75490.0,3,Finance,In Progress,Negative,Critical
T26097,C4713,Can you help me update my account?,2026-06-03 20:41:33,VIP,104013.0,5,Finance,In Progress,Neutral,Critical
T26098,C2903,The item arrived damaged.,2026-03-18 13:00:23,VIP,5368.0,4,Finance,In Progress,Negative,Critical
T26099,C4980,Payment failed but money deducted twice!,2026-08-08 23:41:12,VIP,140654.0,1,Quality Assurance,Open,Negative,Critical
T26100,C1539,"This is unacceptable, my order is late.",2026-04-29 05:49:21,VIP,6473.0,4,Sales,Resolved,Negative,Critical
T26101,C3559,"This is unacceptable, my order is late.",2026-03-03 17:30:57,VIP,76828.0,4,Finance,Open,Negative,Critical
T26102,C1705,"Cancel my order immediately, terrible service.",2026-08-28 15:08:26,Regular,136440.0,3,Sales,Open,Negative,Critical
T26103,C3966,The item arrived damaged.,2026-07-14 18:51:50,VIP,94922.0,5,Finance,Open,Negative,Critical
T26104,C4661,Payment failed but money deducted twice!,2026-03-31 15:45:46,VIP,54781.0,3,Customer Success,In Progress,Negative,Critical
T26105,C4584,Can you help me update my account?,2026-03-11 10:55:25,VIP,105490.0,4,Finance,Resolved,Neutral,Critical
T26106,C2151,I am very disappointed and frustrated.,2026-07-20 06:18:47,VIP,125206.0,1,Sales,Open,Negative,Critical
T26107,C1258,"Cancel my order immediately, terrible service.",2026-08-11 00:16:40,VIP,108018.0,2,Finance,Resolved,Negative,Critical
T26108,C3574,"This is unacceptable, my order is late.",2026-06-20 20:17:49,VIP,73460.0,5,Finance,In Progress,Negative,Critical
T26109,C4719,"Cancel my order immediately, terrible service.",2026-04-11 10:15:51,VIP,42261.0,5,Logistics,In Progress,Negative,Critical
T26110,C4675,I am very disappointed and frustrated.,2026-04-08 16:22:34,VIP,103852.0,3,Logistics,Resolved,Negative,Critical
T26111,C3779,"This is unacceptable, my order is late.",2026-04-23 07:17:58,Regular,122392.0,5,Sales,Open,Negative,Critical
T26112,C3420,"This is unacceptable, my order is late.",2026-06-22 16:26:48,Regular,108609.0,4,Logistics,Resolved,Negative,Critical
T26113,C1092,I am very disappointed and frustrated.,2026-08-03 00:47:49,VIP,49671.0,4,Sales,In Progress,Negative,Critical
T26114,C4249,The item arrived damaged.,2026-08-11 16:03:12,VIP,145307.0,1,Finance,Resolved,Negative,Critical
T26115,C4264,"This is unacceptable, my order is late.",2026-03-03 09:36:36,VIP,110455.0,1,Logistics,In Progress,Negative,Critical
T26116,C1242,The item arrived damaged.,2026-08-04 18:56:01,Premium,71527.0,3,Logistics,In Progress,Negative,Critical
T26117,C3502,I am very disappointed and frustrated.,2026-03-30 03:03:40,Regular,112253.0,3,Finance,Resolved,Negative,Critical
T26118,C2806,I am very disappointed and frustrated.,2026-03-01 18:29:53,Regular,123206.0,3,Customer Success,Open,Negative,Critical
T26119,C1215,I am very disappointed and frustrated.,2026-05-28 05:32:53,VIP,106907.0,3,Finance,Open,Negative,Critical
T26120,C2085,"This is unacceptable, my order is late.",2026-03-18 06:31:59,VIP,119046.0,1,Sales,Open,Negative,Critical
T26121,C2493,The item arrived damaged.,2026-06-12 07:01:21,VIP,125633.0,4,Customer Success,Resolved,Negative,Critical
T26122,C4495,"This is unacceptable, my order is late.",2026-06-14 00:39:37,VIP,105795.0,3,Finance,Open,Negative,Critical
T26123,C3523,"This is unacceptable, my order is late.",2026-08-24 07:37:54,VIP,107592.0,2,Quality Assurance,Resolved,Negative,Critical
T26124,C3301,The item arrived damaged.,2026-07-15 00:39:00,VIP,108007.0,5,Sales,Open,Negative,Critical
T26125,C4478,"This is unacceptable, my order is late.",2026-05-26 06:12:14,VIP,44557.0,4,Finance,Resolved,Negative,Critical
T26126,C2040,The item arrived damaged.,2026-07-07 21:57:45,VIP,86762.0,3,Sales,Resolved,Negative,Critical
T26127,C2367,"Cancel my order immediately, terrible service.",2026-03-29 11:17:02,Premium,51771.0,4,IT Support,Open,Negative,Critical
T26128,C4442,Payment failed but money deducted twice!,2026-06-27 14:04:11,VIP,118392.0,1,IT Support,Resolved,Negative,Critical
T26129,C3109,The item arrived damaged.,2026-06-11 11:12:19,VIP,4710.0,3,Finance,Resolved,Negative,Critical
T26130,C1927,I want to know the delivery status.,2026-07-04 19:37:13,VIP,105339.0,5,Quality Assurance,Open,Neutral,Critical
T26131,C3028,I am very disappointed and frustrated.,2026-07-30 15:38:51,Premium,142615.0,3,Logistics,In Progress,Negative,Critical
T26132,C1724,Can you help me update my account?,2026-07-24 11:58:11,VIP,147683.0,5,Finance,Open,Neutral,Critical
T26133,C1714,I want to know the delivery status.,2026-05-24 20:03:07,VIP,130218.0,3,Quality Assurance,Open,Neutral,Critical
T26134,C3821,I am very disappointed and frustrated.,2026-04-06 06:41:30,Regular,133838.0,3,IT Support,Resolved,Negative,Critical
T26135,C3291,How do I return this item?,2026-07-07 06:44:29,VIP,149075.0,4,IT Support,Open,Neutral,Critical
T26136,C1272,I want to know the delivery status.,2026-06-27 15:31:56,VIP,123844.0,4,Customer Success,Resolved,Neutral,Critical
T26137,C1413,The item arrived damaged.,2026-05-16 06:26:40,VIP,83195.0,5,Sales,In Progress,Negative,Critical
T26138,C4457,I am very disappointed and frustrated.,2026-05-26 19:43:32,VIP,113452.0,3,Logistics,Resolved,Negative,Critical
T26139,C1480,The item arrived damaged.,2026-04-06 22:33:19,Premium,123516.0,5,Finance,In Progress,Negative,Critical
T26140,C1681,The item arrived damaged.,2026-07-22 16:05:48,VIP,21468.0,3,Sales,Resolved,Negative,Critical
T26141,C2719,The item arrived damaged.,2026-06-28 23:00:00,VIP,123793.0,2,IT Support,Resolved,Negative,Critical
T26142,C3807,Payment failed but money deducted twice!,2026-03-05 12:42:25,Premium,78327.0,3,Customer Success,Resolved,Negative,Critical
T26143,C3331,"Cancel my order immediately, terrible service.",2026-08-16 20:01:10,Regular,140727.0,4,IT Support,Open,Negative,Critical
T26144,C1059,The item arrived damaged.,2026-05-08 14:01:42,VIP,59729.0,5,Sales,Resolved,Negative,Critical
T26145,C4014,I have a question about my recent order.,2026-06-24 08:43:24,VIP,136761.0,5,Finance,Open,Neutral,Critical
T26146,C4031,How do I return this item?,2026-03-25 22:19:51,VIP,114936.0,5,Finance,In Progress,Neutral,Critical
T26147,C3574,I am very disappointed and frustrated.,2026-05-29 08:02:53,VIP,126977.0,4,Sales,Open,Negative,Critical
T26148,C2723,The item arrived damaged.,2026-08-09 16:11:05,Premium,143616.0,5,Sales,Open,Negative,Critical
T26149,C2120,When will this product be restocked?,2026-06-08 13:30:52,VIP,102973.0,4,Logistics,Open,Neutral,Critical
T26150,C4788,Payment failed but money deducted twice!,2026-04-20 11:37:29,VIP,105077.0,5,Quality Assurance,Open,Negative,Critical
T26151,C1196,The item arrived damaged.,2026-06-11 16:08:05,VIP,46425.0,4,Logistics,Open,Negative,Critical
T26152,C4809,Payment failed but money deducted twice!,2026-08-10 16:53:17,Premium,131252.0,5,Logistics,Open,Negative,Critical
T26153,C4084,I am very disappointed and frustrated.,2026-03-04 08:40:34,VIP,25188.0,3,Logistics,In Progress,Negative,Critical
T26154,C4663,"Cancel my order immediately, terrible service.",2026-06-23 10:30:46,VIP,142583.0,4,Customer Success,Open,Negative,Critical
T26155,C3948,Payment failed but money deducted twice!,2026-08-12 12:15:21,Premium,126247.0,3,Customer Success,Open,Negative,Critical
T26156,C2661,"Cancel my order immediately, terrible service.",2026-08-21 16:58:52,Premium,73055.0,3,Logistics,In Progress,Negative,Critical
T26157,C2323,I want to know the delivery status.,2026-04-10 13:38:12,VIP,140199.0,3,Quality Assurance,Open,Neutral,Critical
T26158,C1079,"Cancel my order immediately, terrible service.",2026-03-31 11:33:53,VIP,142503.0,5,Quality Assurance,Resolved,Negative,Critical
T26159,C2071,"This is unacceptable, my order is late.",2026-03-07 09:40:45,VIP,95705.0,3,IT Support,Open,Negative,Critical
T26160,C1984,I am very disappointed and frustrated.,2026-06-30 21:35:59,Regular,109354.0,5,Logistics,Open,Negative,Critical
T26161,C4557,Payment failed but money deducted twice!,2026-04-19 19:32:04,Premium,84073.0,5,Quality Assurance,Resolved,Negative,Critical
T26162,C3844,"Cancel my order immediately, terrible service.",2026-08-08 03:10:36,VIP,127579.0,3,Customer Success,Open,Negative,Critical
T26163,C1618,I am very disappointed and frustrated.,2026-03-23 14:33:28,Regular,145386.0,4,Quality Assurance,Resolved,Negative,Critical
T26164,C3465,I am very disappointed and frustrated.,2026-07-12 00:12:04,VIP,91745.0,4,Logistics,Open,Negative,Critical
T26165,C2006,"Cancel my order immediately, terrible service.",2026-05-07 10:43:55,Premium,70903.0,5,Finance,Open,Negative,Critical
T26166,C3469,I am very disappointed and frustrated.,2026-04-22 22:11:09,VIP,93879.0,4,IT Support,In Progress,Negative,Critical
T26167,C4719,"This is unacceptable, my order is late.",2026-06-12 02:29:48,Regular,131841.0,3,IT Support,In Progress,Negative,Critical
T26168,C2141,The item arrived damaged.,2026-08-07 22:59:35,Premium,60939.0,5,Sales,Open,Negative,Critical
T26169,C2928,I am very disappointed and frustrated.,2026-08-21 02:30:59,VIP,130305.0,3,IT Support,Open,Negative,Critical
T26170,C4387,The item arrived damaged.,2026-06-22 09:46:59,VIP,148064.0,2,Customer Success,Resolved,Negative,Critical
T26171,C4076,When will this product be restocked?,2026-05-19 15:34:21,VIP,149641.0,4,Finance,Resolved,Neutral,Critical
T26172,C1325,The item arrived damaged.,2026-07-03 09:04:41,Premium,98236.0,5,Finance,Open,Negative,Critical
T26173,C2797,"This is unacceptable, my order is late.",2026-07-19 08:40:32,Regular,144456.0,5,Finance,Resolved,Negative,Critical
T26174,C2981,Payment failed but money deducted twice!,2026-08-22 19:35:09,VIP,142471.0,4,Customer Success,Resolved,Negative,Critical
T26175,C4156,"This is unacceptable, my order is late.",2026-08-16 06:54:55,Premium,117500.0,3,Quality Assurance,Resolved,Negative,Critical
T26176,C2977,"Cancel my order immediately, terrible service.",2026-05-24 17:49:32,Regular,144509.0,3,Quality Assurance,Resolved,Negative,Critical
T26177,C4087,Payment failed but money deducted twice!,2026-05-11 07:41:03,Premium,95898.0,3,Quality Assurance,Resolved,Negative,Critical
T26178,C4780,I am very disappointed and frustrated.,2026-03-28 05:16:26,VIP,59926.0,4,Sales,Open,Negative,Critical
T26179,C4495,I am very disappointed and frustrated.,2026-04-03 00:05:12,Regular,129170.0,4,Finance,In Progress,Negative,Critical
T26180,C1186,"Cancel my order immediately, terrible service.",2026-08-08 22:44:28,VIP,90447.0,4,Quality Assurance,Open,Negative,Critical
T26181,C2713,Payment failed but money deducted twice!,2026-07-12 16:40:28,Regular,141582.0,5,Finance,Resolved,Negative,Critical
T26182,C3577,"This is unacceptable, my order is late.",2026-07-04 09:14:13,VIP,32269.0,4,Finance,In Progress,Negative,Critical
T26183,C3385,"This is unacceptable, my order is late.",2026-06-02 18:58:09,VIP,112159.0,2,IT Support,In Progress,Negative,Critical
T26184,C1009,I am very disappointed and frustrated.,2026-07-30 18:28:10,Premium,144936.0,3,Customer Success,Open,Negative,Critical
T26185,C4712,"This is unacceptable, my order is late.",2026-06-13 03:59:45,Premium,87881.0,4,Logistics,Resolved,Negative,Critical
T26186,C3772,When will this product be restocked?,2026-04-16 11:01:05,VIP,136209.0,4,Quality Assurance,In Progress,Neutral,Critical
T26187,C2091,The item arrived damaged.,2026-06-21 01:51:40,Regular,107832.0,5,IT Support,In Progress,Negative,Critical
T26188,C1053,"This is unacceptable, my order is late.",2026-03-30 20:58:29,Regular,128513.0,3,Logistics,Resolved,Negative,Critical
T26189,C1770,The item arrived damaged.,2026-07-04 16:35:32,VIP,45550.0,4,Customer Success,Resolved,Negative,Critical
